"value" "group"
"183" -1.584001480686 "Typ_A"
"184" 0.291640683524816 "Typ_A"
"185" 1.35987382965034 "Typ_A"
"186" -1.42149595047096 "Typ_A"
"187" 0.0630306772352697 "Typ_A"
"188" 0.969683615607887 "Typ_A"
"189" -0.829038790102487 "Typ_A"
"190" -0.743459575837606 "Typ_A"
"191" 0.252700818839474 "Typ_A"
"192" -0.297312301793171 "Typ_A"
"193" -1.06552355719039 "Typ_A"
"194" 0.70598669389816 "Typ_A"
"195" -1.05219416492181 "Typ_A"
"196" 0.34994113134685 "Typ_A"
"197" 0.258846922886926 "Typ_A"
"198" -0.410665972649224 "Typ_A"
"199" 0.252434915736928 "Typ_A"
"200" -0.100039936304783 "Typ_A"
"201" 2.30961384945435 "Typ_B"
"202" 3.38538947872117 "Typ_B"
"203" 2.02334694592463 "Typ_B"
"204" 3.30246652280919 "Typ_B"
"205" 2.18017017780346 "Typ_B"
"206" 2.39113469968683 "Typ_B"
"207" 1.74230478414181 "Typ_B"
"208" 3.03230705412412 "Typ_B"
"209" 2.79070852254531 "Typ_B"
"210" 1.16910962267108 "Typ_B"
"211" 3.27184759397566 "Typ_B"
"212" 2.33998986913617 "Typ_B"
"213" 3.33770825240386 "Typ_B"
"214" 1.78711846384968 "Typ_B"
"215" 2.97130480034652 "Typ_B"
"216" 2.17249384972832 "Typ_B"
"217" 3.81957076765989 "Typ_B"
"218" 3.06645818519781 "Typ_B"
"219" 3.22559950819093 "Typ_B"
"220" 1.35356633237947 "Typ_B"
"221" 2.06550869329897 "Typ_B"
"222" 2.81975257523614 "Typ_B"
"223" 2.93136532900057 "Typ_B"
"224" 4.03189398740409 "Typ_B"
"225" 3.70007583060769 "Typ_B"
"226" 2.37151660333253 "Typ_B"
"227" 1.13923278778052 "Typ_B"
"228" 0.944726259336495 "Typ_B"
"229" 0.0583414622853922 "Typ_B"
"230" 3.51917304198351 "Typ_B"
"231" 1.83812806966648 "Typ_B"
"232" 3.64617755238985 "Typ_B"
"233" 2.84818315900075 "Typ_B"
"234" 3.58133361949822 "Typ_B"
"235" 2.67177116498327 "Typ_B"
"236" 2.37084630594371 "Typ_B"
"237" 2.69714711534012 "Typ_B"
"238" 1.73770550969884 "Typ_B"
"239" 2.93139876266408 "Typ_B"
"240" 2.31177115193455 "Typ_B"
"241" 2.69858539076309 "Typ_B"
"242" 0.592086851713435 "Typ_B"
"243" 2.40060951203153 "Typ_B"
"244" 0.996647012038747 "Typ_B"
"245" 1.6288893025605 "Typ_B"
"246" 3.16525719392265 "Typ_B"
"247" 3.86632593636309 "Typ_B"
"248" 1.68706199719648 "Typ_B"
"249" 2.68696556369251 "Typ_B"
"250" 0.613118570800095 "Typ_B"
"251" 2.66862241915042 "Typ_B"
"252" 2.92318858847725 "Typ_B"
"253" 2.57437194054331 "Typ_B"
"254" 4.17935771751642 "Typ_B"
"255" 5.19914139192435 "Typ_B"
"256" 4.42557023753993 "Typ_B"
"257" 1.30456861529683 "Typ_B"
"258" 1.28540827466723 "Typ_B"
"259" 2.71479928251455 "Typ_B"
"260" 3.81024302743623 "Typ_B"
"261" 1.70235965305322 "Typ_B"
"262" 3.57256831787554 "Typ_B"
"263" 2.86901552413171 "Typ_B"
"264" 0.0202785981235989 "Typ_B"
"265" 4.25322180795646 "Typ_B"
"266" 3.19384497503996 "Typ_B"
"267" 0.602634895510592 "Typ_B"
"268" 1.0032672806884 "Typ_B"
"269" 2.49642571232376 "Typ_B"
"270" 1.90269463549937 "Typ_B"
"271" 0.840815071208618 "Typ_B"
"272" 2.60543669730887 "Typ_B"
"273" 1.10735671215262 "Typ_B"
"274" 1.31514038777958 "Typ_B"
"275" 2.98196845479172 "Typ_B"
"276" 2.51099747546156 "Typ_B"
"277" 2.33901208043042 "Typ_B"
"278" 2.18479401311094 "Typ_B"
"279" 2.32214735940097 "Typ_B"
"280" 3.24550008625321 "Typ_B"
"281" 2.02149289522206 "Typ_B"
"282" 1.36142040782933 "Typ_B"
"283" 3.17005232125319 "Typ_B"
"284" 2.31209699354467 "Typ_B"
"285" 2.11437995896781 "Typ_B"
"286" 2.87740822020936 "Typ_B"
"287" 2.99024096340294 "Typ_B"
"288" 2.85730046134918 "Typ_B"
"289" 1.59652745896205 "Typ_B"
"290" 1.11590997816727 "Typ_B"
"291" 2.66216146116483 "Typ_B"
"292" 2.01750331252687 "Typ_B"
"293" 1.38969694728966 "Typ_B"
"294" 2.37136726622846 "Typ_B"
"295" 2.04603004837714 "Typ_B"
"296" 3.05736054367731 "Typ_B"
"297" 2.66559460338945 "Typ_B"
"298" 3.33119296265378 "Typ_B"
"299" 2.82576755194598 "Typ_B"
"300" 1.92406910708805 "Typ_B"
"301" 2.71409866780385 "Typ_B"
"302" 1.41142221147213 "Typ_B"
"303" 1.79150894373799 "Typ_B"
"304" 2.52984359279517 "Typ_B"
"305" 3.18822584383317 "Typ_B"
"306" 2.38436382158989 "Typ_B"
"307" 1.5079114394153 "Typ_B"
"308" 3.89383313259219 "Typ_B"
"309" 1.93150360341293 "Typ_B"
"310" 2.51155368496538 "Typ_B"
"311" 0.914077813462639 "Typ_B"
"312" 2.47515026315671 "Typ_B"
"313" 3.28621877789646 "Typ_B"
"314" 1.72395619013874 "Typ_B"
"315" 3.83773061890522 "Typ_B"
"316" 2.0177973263778 "Typ_B"
"317" 1.06992121698953 "Typ_B"
"318" 1.04552180846497 "Typ_B"
"319" 2.14719135604622 "Typ_B"
"320" 1.75970772144945 "Typ_B"
"321" 2.68071926859712 "Typ_B"
"322" 1.5228780650396 "Typ_B"
"323" 2.78756098798028 "Typ_B"
"324" 2.11749693610362 "Typ_B"
"325" 1.11274526633234 "Typ_B"
"326" 1.47125445490857 "Typ_B"
"327" 3.05419564076736 "Typ_B"
"328" 3.13024255378885 "Typ_B"
"329" 2.67561132238473 "Typ_B"
"330" 2.23182892833452 "Typ_B"
"331" 2.75075495894235 "Typ_B"
"332" 2.94656612228984 "Typ_B"
"333" 3.09659129644749 "Typ_B"
"334" 2.40946116048133 "Typ_B"
"335" -0.0957804592199989 "Typ_B"
"336" 3.76954140456641 "Typ_B"
"337" 3.91850015421007 "Typ_B"
"338" 3.48841200949781 "Typ_B"
"339" 2.86665484903393 "Typ_B"
"340" 2.61880013251003 "Typ_B"
"341" 3.05041169053069 "Typ_B"
"342" 2.34514029487298 "Typ_B"
"343" 3.69204336919229 "Typ_B"
"344" 2.49606471840854 "Typ_B"
"345" 2.39951142198667 "Typ_B"
"346" 2.31307446240048 "Typ_B"
"347" 1.63973581256111 "Typ_B"
"348" 2.57060585787076 "Typ_B"
"349" 1.38959469211861 "Typ_B"
"350" 1.30502445769318 "Typ_B"
"351" 3.83171584014374 "Typ_B"
"352" 2.54597441087708 "Typ_B"
"353" 2.49994809390681 "Typ_B"
"354" 3.24482726227764 "Typ_B"
"355" 1.64447766428342 "Typ_B"
"356" 3.1790994812114 "Typ_B"
"357" 3.31752638580744 "Typ_B"
"358" 2.89078317352384 "Typ_B"
"359" 2.71312494639175 "Typ_B"
"360" 1.14349155394642 "Typ_B"
"361" 0.813712480053441 "Typ_B"
"362" 3.52559684026786 "Typ_B"
"363" 3.09776812318893 "Typ_B"
"364" 1.51750096183762 "Typ_B"
"365" 4.85999014891446 "Typ_B"
"366" 2.66215695372043 "Typ_B"
"367" 1.64381386244428 "Typ_B"
"368" 2.97925702556745 "Typ_B"
"369" 2.42577721030962 "Typ_B"
"370" 2.95981948470086 "Typ_B"
"371" 2.81766891075015 "Typ_B"
"372" 2.67409718427906 "Typ_B"
"373" 3.68794523568252 "Typ_B"
"374" 2.21145577640272 "Typ_B"
"375" 1.38371939336988 "Typ_B"
"376" 2.96768967600014 "Typ_B"
"377" 0.326864817674753 "Typ_B"
"378" 2.47380727437731 "Typ_B"
"379" 2.87316952045892 "Typ_B"
"380" 3.54773292732869 "Typ_B"
"381" 1.94780911301407 "Typ_B"
"382" 3.53893831391193 "Typ_B"
"383" 3.99709732043655 "Typ_B"
"384" 4.82995334455701 "Typ_B"
"385" 2.38934574400284 "Typ_B"
"386" 2.82009723192665 "Typ_B"
"387" 2.72938828781026 "Typ_B"
"388" 2.67204151637983 "Typ_B"
"389" 2.0711119778565 "Typ_B"
"390" 1.69343440751297 "Typ_B"
"391" 2.49326130329259 "Typ_B"
"392" 3.64118273756618 "Typ_B"
"393" 1.56102111325012 "Typ_B"
"394" 1.69441998870095 "Typ_B"
"395" 0.892009446507388 "Typ_B"
"396" 3.41533414573366 "Typ_B"
"397" 2.63759879750043 "Typ_B"
"398" 3.32486820351469 "Typ_B"
"399" 1.38357829698337 "Typ_B"
"400" 0.777392699059805 "Typ_B"
"401" -1.13147277893394 "Typ_C"
"402" 2.53018979078978 "Typ_C"
"403" -0.45372768985921 "Typ_C"
"404" 2.25723023472483 "Typ_C"
"405" -1.17071940506449 "Typ_C"
"406" -1.55134285422898 "Typ_C"
"407" 1.54988225011305 "Typ_C"
"408" 0.90324544624632 "Typ_C"
"409" -2.50012997922162 "Typ_C"
"410" 0.0699206350295371 "Typ_C"
"411" -1.90549674884787 "Typ_C"
"412" 1.46512558851453 "Typ_C"
"413" 0.897304639792931 "Typ_C"
"414" -1.5413729372085 "Typ_C"
"415" -1.10371484006593 "Typ_C"
"416" 1.48641310383715 "Typ_C"
"417" -1.70262167932317 "Typ_C"
"418" 0.811774790333959 "Typ_C"
"419" -3.02008144750366 "Typ_C"
"420" -1.56650722474668 "Typ_C"
"421" -0.318379915116208 "Typ_C"
"422" -0.779537713728479 "Typ_C"
"423" -0.336115193690401 "Typ_C"
"424" 2.55913702925625 "Typ_C"
"425" -0.707645663208235 "Typ_C"
"426" -3.40559152930469 "Typ_C"
"427" 0.851082311971572 "Typ_C"
"428" -6.20301723078619 "Typ_C"
"429" -3.08149327623622 "Typ_C"
"430" 1.32918714887646 "Typ_C"
"431" 1.31116667728015 "Typ_C"
"432" -2.07338654888432 "Typ_C"
"433" 0.0368216849217504 "Typ_C"
"434" -1.45867578858948 "Typ_C"
"435" -2.68587200086586 "Typ_C"
"436" 2.23778759830267 "Typ_C"
"437" -2.85388722048205 "Typ_C"
"438" -1.7391377374959 "Typ_C"
"439" 2.43043305107496 "Typ_C"
"440" -3.70966327831762 "Typ_C"
"441" -3.08389602771433 "Typ_C"
"442" -2.71651189902366 "Typ_C"
"443" -0.853823063364511 "Typ_C"
"444" -1.02159772419059 "Typ_C"
"445" 2.44618315547084 "Typ_C"
"446" -1.74747976683402 "Typ_C"
"447" 2.48881722726952 "Typ_C"
"448" -2.31604588073079 "Typ_C"
"449" 2.36176050964489 "Typ_C"
"450" 0.43792135458483 "Typ_C"
"451" 4.33291464534282 "Typ_C"
"452" -1.0492829612467 "Typ_C"
"453" -1.9946212239471 "Typ_C"
"454" 2.0857909187384 "Typ_C"
"455" 6.22534774640403 "Typ_C"
"456" -0.957904631109441 "Typ_C"
"457" 0.989231685243091 "Typ_C"
"458" -0.0947790875361605 "Typ_C"
"459" 0.3733674233277 "Typ_C"
"460" 2.29768174516742 "Typ_C"
"461" 2.32643287102082 "Typ_C"
"462" 0.93309502668538 "Typ_C"
"463" 1.73095554319898 "Typ_C"
"464" -0.551308429138813 "Typ_C"
"465" 2.99787984188187 "Typ_C"
"466" -2.15757258724902 "Typ_C"
"467" 1.06521861343783 "Typ_C"
"468" 1.88331558529722 "Typ_C"
"469" 1.67553970326945 "Typ_C"
"470" 4.12288326502702 "Typ_C"
"471" 2.29297042324312 "Typ_C"
"472" -0.16918311517683 "Typ_C"
"473" 1.21600275940351 "Typ_C"
"474" -0.535561730353128 "Typ_C"
"475" -2.40838203204718 "Typ_C"
"476" 2.58821285417542 "Typ_C"
"477" -0.913798149263011 "Typ_C"
"478" -2.65065521381127 "Typ_C"
"479" -0.536248694085818 "Typ_C"
"480" 2.27829954916104 "Typ_C"
"481" -4.05664810593138 "Typ_C"
"482" -2.90846948596887 "Typ_C"
"483" 1.89340456597717 "Typ_C"
"484" -5.40560381439726 "Typ_C"
"485" -0.997390488370982 "Typ_C"
"486" -1.77490835934199 "Typ_C"
"487" -1.47418643268585 "Typ_C"
"488" 1.39961900814144 "Typ_C"
"489" 1.35836462341815 "Typ_C"
"490" -0.124372416562366 "Typ_C"
"491" 2.56337733670587 "Typ_C"
"492" 1.70939324110563 "Typ_C"
"493" -4.10329353121353 "Typ_C"
"494" 2.60878055664928 "Typ_C"
"495" 3.5891991521576 "Typ_C"
"496" 2.04035185782686 "Typ_C"
"497" -4.20370709595724 "Typ_C"
"498" 0.596495873810927 "Typ_C"
"499" 2.94641898990044 "Typ_C"
"500" 2.50434959826146 "Typ_C"
"501" -0.0620496807392402 "Typ_C"
"502" -0.99192653983363 "Typ_C"
"503" -0.701450647906517 "Typ_C"
"504" -2.00626785899522 "Typ_C"
"505" -6.70674988114718 "Typ_C"
"506" -1.17269468316753 "Typ_C"
"507" -0.491576735256139 "Typ_C"
"508" -0.0699796791049855 "Typ_C"
"509" 0.0834688940087191 "Typ_C"
"510" 2.04395431845142 "Typ_C"
"511" 2.40274492336189 "Typ_C"
"512" 0.0915542504586217 "Typ_C"
"513" -1.49341353258024 "Typ_C"
"514" 0.365565368193811 "Typ_C"
"515" -1.29216568745808 "Typ_C"
"516" 5.07550868678077 "Typ_C"
"517" -1.30732756919314 "Typ_C"
"518" 1.39417686975346 "Typ_C"
"519" -5.47738499642507 "Typ_C"
"520" 2.20080410583045 "Typ_C"
"521" 2.48057539879426 "Typ_C"
"522" 1.16561465783072 "Typ_C"
"523" 2.49032190862381 "Typ_C"
"524" 0.21538065791779 "Typ_C"
"525" -4.72201506130128 "Typ_C"
"526" 2.46819567052704 "Typ_C"
"527" 0.13205250101506 "Typ_C"
"528" 1.34751755663613 "Typ_C"
"529" -1.0162261219899 "Typ_C"
"530" 2.14101774982729 "Typ_C"
"531" 2.09830729260923 "Typ_C"
"532" 1.88227437334087 "Typ_C"
"533" -1.20773977452704 "Typ_C"
"534" -1.29609291805548 "Typ_C"
"535" -0.252187101994286 "Typ_C"
"536" -3.11140638268034 "Typ_C"
"537" -0.519463076313925 "Typ_C"
"538" 0.627570590146254 "Typ_C"
"539" 3.26712612572394 "Typ_C"
"540" 0.713892828309565 "Typ_C"
"541" -1.71625481538508 "Typ_C"
"542" 0.474380621234626 "Typ_C"
"543" 1.44562570020129 "Typ_C"
"544" -1.02399667431819 "Typ_C"
"545" 2.3002213753674 "Typ_C"
"546" 0.808302853154871 "Typ_C"
"547" 2.06054319673865 "Typ_C"
"548" 0.629623329137982 "Typ_C"
"549" 0.194599986883622 "Typ_C"
"550" -1.76026232179978 "Typ_C"
"551" 0.37228362624659 "Typ_C"
"552" 2.64936999976202 "Typ_C"
"553" 4.35309898069036 "Typ_C"
"554" 0.421930576040903 "Typ_C"
"555" 1.34665087988337 "Typ_C"
"556" 2.87796985499846 "Typ_C"
"557" -2.26065157019235 "Typ_C"
"558" -1.77551801855109 "Typ_C"
"559" 1.45960919484491 "Typ_C"
"560" 1.05639234902174 "Typ_C"
"561" 1.47081671298358 "Typ_C"
"562" -1.20367421163308 "Typ_C"
"563" 1.38027387544984 "Typ_C"
"564" 5.19047280597461 "Typ_C"
"565" -0.487635221078743 "Typ_C"
"566" -0.374519871436617 "Typ_C"
"567" -2.70868990822909 "Typ_C"
"568" -1.65755473529828 "Typ_C"
"569" 0.548612589772245 "Typ_C"
"570" 0.171185650398598 "Typ_C"
"571" -1.58535354400605 "Typ_C"
"572" 2.52065087459923 "Typ_C"
"573" -1.2272267098859 "Typ_C"
"574" 0.424232752275512 "Typ_C"
"575" -0.00757363823451451 "Typ_C"
"576" -0.581395145367492 "Typ_C"
"577" -0.628612997586959 "Typ_C"
"578" 2.10912388581237 "Typ_C"
"579" 1.36265085574628 "Typ_C"
"580" 3.34200716927822 "Typ_C"
"581" 1.9840223580928 "Typ_C"
"582" -2.35750432833388 "Typ_C"
"583" 0.831151294544319 "Typ_C"
"584" -1.12400761794225 "Typ_C"
"585" 1.12297432599907 "Typ_C"
"586" 0.708894121525209 "Typ_C"
"587" 0.0492899186577448 "Typ_C"
"588" -0.47264619119759 "Typ_C"
"589" 1.31666847330562 "Typ_C"
"590" -2.31737946438763 "Typ_C"
"591" 0.676967814238797 "Typ_C"
"592" 0.319069076898431 "Typ_C"
"593" 3.07720099818443 "Typ_C"
"594" -1.32291033388992 "Typ_C"
"595" 1.04902552523972 "Typ_C"
"596" -2.27957867423822 "Typ_C"
"597" -0.677582946980021 "Typ_C"
"598" -0.805011673331426 "Typ_C"
"599" 0.0797201018797367 "Typ_C"
"600" -1.51432394511211 "Typ_C"
"601" 3.64618050903985 "Typ_D"
"602" 0.826850872244659 "Typ_D"
"603" 2.29446455520636 "Typ_D"
"604" 2.09394656912083 "Typ_D"
"605" 3.7657246426486 "Typ_D"
"606" 1.41187665350805 "Typ_D"
"607" 0.344279456819097 "Typ_D"
"608" 0.747991053147088 "Typ_D"
"609" -2.66541298556114 "Typ_D"
"610" 2.1332250222586 "Typ_D"
"611" 5.82517874314803 "Typ_D"
"612" 4.1366156534559 "Typ_D"
"613" 1.31544163054745 "Typ_D"
"614" 3.66119143152585 "Typ_D"
"615" 6.83549679015526 "Typ_D"
"616" 1.98231872417691 "Typ_D"
"617" 2.31118601832675 "Typ_D"
"618" 4.87676652119693 "Typ_D"
"619" 6.86073218545922 "Typ_D"
"620" 3.59315385645372 "Typ_D"
"621" 4.11003136535153 "Typ_D"
"622" 4.33097046084232 "Typ_D"
"623" 0.792027106457653 "Typ_D"
"624" 4.82345716016378 "Typ_D"
"625" 5.4342490227007 "Typ_D"
"626" 4.61260049467248 "Typ_D"
"627" 4.03629857109226 "Typ_D"
"628" 1.22172460037565 "Typ_D"
"629" 5.5621736355292 "Typ_D"
"630" 1.84943570781081 "Typ_D"
"631" 3.61486405984486 "Typ_D"
"632" 4.19611375801872 "Typ_D"
"633" 3.08383546980045 "Typ_D"
"634" 1.35357512114961 "Typ_D"
"635" 3.38223188279135 "Typ_D"
"636" -0.495511153989701 "Typ_D"
"637" 0.0850536657702525 "Typ_D"
"638" 4.55328631690505 "Typ_D"
"639" 2.85686307122196 "Typ_D"
"640" 6.892603475617 "Typ_D"
"641" 0.801877530555252 "Typ_D"
"642" 5.10202406429111 "Typ_D"
"643" 3.84452474162434 "Typ_D"
"644" 1.61996518736485 "Typ_D"
"645" 2.12677898810827 "Typ_D"
"646" 6.05544286526627 "Typ_D"
"647" 3.65277993301346 "Typ_D"
"648" 3.21802622755735 "Typ_D"
"649" 0.410335256107392 "Typ_D"
"650" 2.35216549605693 "Typ_D"
"651" 1.33859192913243 "Typ_D"
"652" -1.6027871082968 "Typ_D"
"653" 4.63203225205405 "Typ_D"
"654" 1.51278346998739 "Typ_D"
"655" 0.727607753505755 "Typ_D"
"656" 0.736817447194806 "Typ_D"
"657" 3.07967583516603 "Typ_D"
"658" 2.51892292198319 "Typ_D"
"659" 0.720730858353897 "Typ_D"
"660" 1.97814624483192 "Typ_D"
"661" 4.96506625990272 "Typ_D"
"662" 2.88287418970021 "Typ_D"
"663" 3.20238380366745 "Typ_D"
"664" 3.21899918511651 "Typ_D"
"665" 4.3825547755098 "Typ_D"
"666" 2.93838307252156 "Typ_D"
"667" 2.13096210931668 "Typ_D"
"668" 2.81797015585515 "Typ_D"
"669" 1.870905549414 "Typ_D"
"670" 2.38981042661614 "Typ_D"
"671" 5.28573599933282 "Typ_D"
"672" 5.07708167094082 "Typ_D"
"673" 5.0628912855859 "Typ_D"
"674" 4.60759712752948 "Typ_D"
"675" 3.45404526320765 "Typ_D"
"676" 2.88204752228419 "Typ_D"
"677" 5.25172108696254 "Typ_D"
"678" 3.00237175961544 "Typ_D"
"679" 5.55453803403181 "Typ_D"
"680" 0.74426962003112 "Typ_D"
"681" 2.1588104844881 "Typ_D"
"682" -1.87033309984133 "Typ_D"
"683" 3.77668610648206 "Typ_D"
"684" 5.47260929270298 "Typ_D"
"685" 5.5047270844781 "Typ_D"
"686" 6.92801534197237 "Typ_D"
"687" 7.15038598556077 "Typ_D"
"688" 7.75033546566671 "Typ_D"
"689" 4.40870760895856 "Typ_D"
"690" 4.31194502144804 "Typ_D"
"691" 4.05033262213386 "Typ_D"
"692" -1.36378437981139 "Typ_D"
"693" 3.39398330991694 "Typ_D"
"694" 1.65679752961544 "Typ_D"
"695" 3.50111917832647 "Typ_D"
"696" 3.9676100266643 "Typ_D"
"697" 2.9795968165393 "Typ_D"
